,date,text
1611,2019-11-28 17:53:14+00:00,wag kayo kakain sa kfc
1612,2019-11-28 11:09:25+00:00," Avis de recherche @BelfortOfficiel @KFCFrance 26/11/2019 Nous devons retrouver une demoiselle que le soldat @AlphaBehh (un ) a apprécié de loin, malheureusement il n'a pas su trouver les mots dans cette situation inapproprié... Rt appréciés"
1613,2019-11-28 10:54:01+00:00,@KFCFrance Cimer la coque ballon 
1614,2019-11-28 10:24:58+00:00,KFC is for losers just like @christianmvanzi !!!!!
1615,2019-11-27 21:46:38+00:00,@McDonalds @KFCFrance @BurgerKingFR @FiveGuysFrance Pourquoi n’avez vous pas mis en place la vaisselle réutilisable depuis des années! Pourquoi attendre une loi pour vous y contraindre. Quelle honte! #ClimateEmergency #zerowaste
1616,2019-11-27 19:48:40+00:00,Not having a MacDonald's or KFC anywhere never mind shut cos DHL canny find yer chickens
1617,2019-11-27 19:15:31+00:00,"Et si toutes les parties prenantes qui peuvent se le permettre boycottaient #Uber en signe de protestation pour soutenir #UberCestOver ? Il pourrait y avoir nous tous, utilisateurs, mais aussi @McDoFr_Newsroom @KFCFrance ... quand l’éthique est muet faut prendre par la bourse"
1618,2019-11-27 15:03:31+00:00,"Après m’avoir engueulé car je demandais POLIMENT et sans agressivité s’il n’y avait plus que la nouvelle mayonnaise sucrée, la caissière dit à ses chefs que JE fais chier, que JE suis juste un connard, et on en reste là. Pas étonnant que ce @KFCFrance soit crade toute l’année "
1619,2019-11-27 14:38:06+00:00,"@KFCFrance Bordeaux, je me fait pourrir par une caissière car jdemande si ya que leur nouvelle mayonnaise sucrée. Elle m’engueule en me disant que la dernière fois je n’ai pas débarassé mon plateau!! Leur #kfc est crade 365 j/an, et le client doit nettoyer??? "
1620,2019-11-27 14:15:59+00:00,"Je me fais agresser par une caissiere chez @KFCFrance , au #kfc de victot Hugo. J’ai juste demandé s’il n’y avait désormais que de la mayonnaise sucté, elle me répond hyper agressive que ça dérange que moi. Et que je devrais me taire."
1621,2019-11-27 14:01:25+00:00,Coucou @McDoMonopoly_ @KFCFrance @StarbucksFrance @lamiecaline @BurgerKingFR @dominos @SubwayFrance @exquis_factory @FiveGuysFrance
1622,2019-11-27 13:58:35+00:00, 
1623,2019-11-27 13:58:00+00:00,Oui j’ai vu tout à l’heure 
1624,2019-11-27 13:49:24+00:00,Did you know? KFC France collated around 40 songs that had mentioned KFC and created a playlist on Spotify! subtle and yet strong brand recollection idea! #branding #KFC
1625,2019-11-27 13:26:21+00:00,"Il y a une cliente qui a limite fait un scandale parce qu’on a pas de mayonnaise (précisons que c’est pas notre faute mais kfc France qui merde) et elle a quand même sortie « s’il y a pas de mayonnaise je mange pas » bah écoute, tu te prive toi même, donc va"
1626,2019-11-27 12:45:26+00:00,@mariinoos matte ça 
1627,2019-11-27 12:14:00+00:00,La dernière fois qu'on a testé ça a donné ça... depuis on se méfie...
1628,2019-11-27 12:05:52+00:00,C’est pour faire une expérience
1629,2019-11-27 12:05:12+00:00,On cuisine pas nos poules nous 
1630,2019-11-27 11:16:54+00:00,@KFCFrance équipez vous ! Comment ça le ApplePay passe pas ? On est en 1946 ?
1631,2019-11-27 11:07:41+00:00,"Je veux une poule comme ça !! @FermeduBuisson @ProducteurLocal, @KFCFrance vous en avez pas une en rade dans votre cuisine ?? "
1632,2019-11-27 09:57:56+00:00,"Ils sont beaux les représentants de la novlangue, les pourfendeurs de fachos, les héros de l'impossib' qui ont ""construit la France"" Des bouffeurs de KFC des pointeurs et barbus cruels en robe de chambre. Les descendants de Clovis ne peuvent avoir peur de telle horde de freaks. "
1633,2019-11-27 09:22:49+00:00,Haha oui y’a de ça en effet ! :)
1634,2019-11-27 09:21:25+00:00,ça me fait penser à la campagne de @KFCFrance qui s'amuse des nombreux restaurants de poulet frit qui cherchent à imiter son nom ou ses produits 
1635,2019-11-27 09:17:22+00:00, 
1636,2019-11-27 07:10:12+00:00,Tout est dit... #TweeterEnParabole #Ps23 @KFCFrance 
1637,2019-11-27 01:11:43+00:00,niktoi
1638,2019-11-27 00:58:36+00:00,très déçu du @KFCFrance ce soir.. ce trompé entre un bucket du wings et tenders c’est interdit 
1639,2019-11-26 11:51:05+00:00,@KFCFrance elles sont ou vos frites cheddar bacon ? 
1640,2019-11-26 11:26:10+00:00,C'est déjà mieux que leur connerie qui se bouche en 5 minutes
1641,2019-11-26 11:15:22+00:00,Ils font des pailles en bambou dans certains restos. Ça dure un peu plus longtemps.
1642,2019-11-26 11:08:58+00:00,Et dans 5 ans on nous dira que c’était dangereux pour la santé..
1643,2019-11-26 11:05:59+00:00,"Les pailles de chez @KFCFrance c'est pareil, on suce le carton, le coca il a goût de carton au bout de 3 gorgées"
1644,2019-11-26 09:18:17+00:00,"Une semaine après la fin du Marketing Day, revivez la Table Ronde @YouGovFrance comme si vous y étiez https://bit.ly/34jha1G | @Emarketing_fr #vidéo #engagement #data #marques #consommateurs #clients @PatheGaumont | @KFCFrance | @snips"
1645,2019-11-25 23:28:17+00:00,"Londres une ville magnifique, des sœurs voilées qui travaillent au KFC, Louis Vuitton ect.. franchement c’est tellement beau de voir cette tolérance.. si seulement c’était pareil en France"
1646,2019-11-25 20:59:14+00:00,@AlvesJustin2 @lika_richard @Tettorrrr @GiraldaTheo @KFCFrance @McDoFr_Newsroom
1647,2019-11-25 19:43:11+00:00,"L'esclavage aussi ""ça faisait longtemps"", est-ce pour autant une bonne idée ? *attention, énorme mauvaise foi volontaire dans cette réponse, cascade faite par un professionnel, ne faites pas ça chez vous*"
1648,2019-11-25 19:41:17+00:00,"Pour entretenir mon abdominal, et c'était le choix d'une tierce personne qui voulait KFC car ""ça faisait longtemps"""
1649,2019-11-25 19:28:22+00:00,"J'ai une seule conclusion : Cette chaîne de ""restauration"" ne s'adresse pas aux personnes qui savent lire ou qui se demandent ce qu'ils mangent. Pourquoi tu veux consommer leurs produits?"
1650,2019-11-25 19:14:53+00:00,"Tortilla, sauce crème, 1 filet OR, 2 tranches de raclette, 2 tranches de bacon (si supplément bacon), 2 hashbrown, 1 tranche de raclette. Combien de tranches de raclette ?"
1651,2019-11-25 19:08:08+00:00,Une sauce OU 3 hot wings ? Vous vous relisez ?
1652,2019-11-25 19:07:53+00:00,"1 Tower Original® ou Zinger® accompagné de 2 Tenders®, un accompagnement et une boisson, mais aussi le choix entre une sauce, 3 Hot Wings® ou 11 PopCorn Chicken®. Et on ne va pas s’arrêter en si bon chemin ! En dessert, optez pour un sundae au choix, ou un Cookie Pépites de choc"
1653,2019-11-25 19:01:25+00:00,Hé @KFCFrance votre site il pue du cul : comment on fait pour voir les menus ?
1654,2019-11-25 15:46:01+00:00,Dispo jusqu'à quand ?
1655,2019-11-25 15:17:56+00:00,Luxembourg suite Une pose @KFCFrance Sur le Retour Direction A31 Metz 57 
1656,2019-11-25 14:29:05+00:00,Bomboclaattt @KFCFrance @KFC_CDI 
1657,2019-11-25 12:18:32+00:00,"Paraît que Sam' fait la même avec tous les ""Aux Trois Brasseurs"", les Pizza Hut, les KFC et les kebabs de France. (c'est pas parce qu'il a marqué et fait une passe dé qu'on va s'arrêter de vanner)"
1658,2019-11-24 23:25:45+00:00,i dont have most of these but mcdonalds burger king and kfc are all B tier worthy at the very least in france
1659,2019-11-24 23:09:55+00:00,"Vous vous calmez maintenant avec vos story Facebook, à chaque fois que vous voyez un KFC vous marquez Antananarivo... c’est bon t’es en France calme ta joie ..."
1660,2019-11-24 21:55:02+00:00,Se moquer des gasy qui sont contents d’avoir un kfc de pouvoir enfin y aller même si oui ce n’est qu’un fast fois ..c’est un pays pauvre bordel! alors que vous à peine arrivé en France vous avez gonflé comme des porcs 
1661,2019-11-24 21:15:14+00:00,@KFCFrance @BurgerKingFR c’est votre tour
1662,2019-11-24 19:35:53+00:00,
1663,2019-11-24 18:34:42+00:00,Je vous vois bien commander des salades avec une dizaine de sauces !! Et un peu de frites aussi ...
1664,2019-11-24 18:32:29+00:00,On commande des salades voyons 
1665,2019-11-24 18:11:00+00:00,Et entre le Mc Do et KFC votre régime on en parle ou pas ?? 
1666,2019-11-24 14:13:17+00:00,"@KFCFrance votre magasin ou franchise de Velizy2 M encaisse a 14 h 56 , il est 15h12 y a 2 personnes devant moi Mdr vous allez fermé??????? Nul "
1667,2019-11-24 12:53:12+00:00,Un TACOS pour l'hiver chez @KFCFrance !? RACLETTE ADDICT 
1668,2019-11-24 04:10:05+00:00,#Pollution Imprimer la plaque d'immatriculation sur le sac du drive? C'est bien plus qu'une très bonne idée! Qu'en pensent @KFCFrance @McDoFr_Newsroom @BurgerKingFR? #BurgerKing #KFC #McDonalds
1669,2019-11-23 20:30:22+00:00,"J'allais en France pour un kfc (y en avait pas en Belgique ) volume à fond, turn up et tout et là on voit des gendarmes sauf que j'avais absolument aucun papier sur moi , donc je les regardais pas du tout c'est bête pcq j'avais l'air encore plus suspect ptdrr "
1670,2019-11-23 19:10:53+00:00,https://www.facebook.com/groups/1020538698295505/
1671,2019-11-23 18:23:41+00:00,"@KFCFrance On en parle de votre soi-disant pub sur la méga box de KFC à 5€, on l’entends 10 fois par jour mais quand on vas dans un restaurant y a plus les produits proposés et en + y a plus de sauces UNE BLAGUE "
1672,2019-11-23 18:08:27+00:00,@KFCFrance Beaucoup trop d'attente pour un fast food KFC Semécourt
1673,2019-11-23 17:45:07+00:00,Il m'est arrivée la même hier j'ai commandé 2 plats 1 excellent et 1 autre clairement imboufable je les ai contacté via l'appli mais pas de réponse concluant ça fout la haine et en DM twitter aussi pas de réponse...
1674,2019-11-23 17:32:09+00:00,"Thanks this week go to: CO-OP Concord, Greggs Concord, M&S Washington, KFC Washington, St. George’s Church, Barry &amp; Frances Jackson, The Bainbridge Family, Albany School, St. Andrews Church, Nicola Challoner, A.A. Maid to Sparkle, Staff and Customers of Wetherspoons Concord. "
1675,2019-11-23 16:59:47+00:00,@KFCFrance votre oasis révisez vos boissons vrmnt
1676,2019-11-23 13:37:54+00:00,Heho mec répond dm
1677,2019-11-23 13:23:24+00:00," les lillois faites attention au KFC de Wasquehal, les près, beaucoup d’employés s’amusent à cracher dans les sandwichs/burgers @KFCFrance"
1678,2019-11-23 13:20:17+00:00,"Retour en France, les bonnes résolutions s'imposent... Salle de sport, alimentation saine.... MAIS AVANT CA KFC ! "
1679,2019-11-23 12:44:44+00:00,@McDoFr_Newsroom Félicitation pour les gobelets sans paille c'est un 10/10. Vous devriez faire pareil à l'échelle global @KFCFrance @BurgerKingFR
1680,2019-11-23 12:39:05+00:00,Non mais c'est une grosse blague @ubereats_fr @KFCFrance
1681,2019-11-23 10:20:43+00:00,"@ubereats_fr @KFCFrance Quand tu commandes ton KFC et que ça arrive plus que froid et dégoûtant, tu appelles KFC pour qu'ils te refassent une commande mangeable : ils t'envoient bouler. Tu contactes uber : ils te répondent ça. Alors on a juste le droit de se la fermer en faite? "
1682,2019-11-22 23:30:04+00:00,Ah mais en fait c’est pas le menu qui est à 20€ mais le barrel!! L’équivalent des Buckeyes en france avec plus de 20 pièces de poulet dedans!
1683,2019-11-22 16:36:07+00:00,L erreur est humaine mais quand c est du foutage de gueule forcément y en a marre!!!
1684,2019-11-22 16:33:15+00:00,"Les pires employés sont ceux de @KFCFrance. Avant mes enfants me demandaient d’y aller. C’est fini. Se retrouver devant des personnes qui ne te considèrent pas et qui se foutent royalement de leur boulot, plus pour moi."
1685,2019-11-22 10:44:30+00:00,#KFC souhaite bon courage à ceux qui prévoient de la dinde (plutôt que du poulet) pour #Noel2019 &gt;&gt; https://www.airofmelty.fr/kfc-kfc-souhaite-bon-courage-a-ceux-qui-prevoient-de-la-dinde-plutot-que-du-poulet-pour-noel-2019-a699009.html cc @KFCFrance
1686,2019-11-22 09:46:04+00:00,Ceux qui mangent pas halal jvous comprends pas t'as tt les Grecs tacos etc en France halal pk tu vas au KFC ou au McDo
1687,2019-11-22 07:33:48+00:00,@KFCFrance JE VEUX UN KFC A ARRAS MAINTENANT Bonjour @KFCFrance j’adore votre votre poulet (comme beaucoup de personne) pouvez vous s’il vous plaît ouvrir prochainement un KFC à Arras merci bonne journée.
1688,2019-11-22 07:07:31+00:00,ahahah 
1689,2019-11-22 07:03:18+00:00,"Ah oui, parce que certains dirigeants aussi (sinon tous) !"
1690,2019-11-22 06:59:40+00:00,kfc
1691,2019-11-22 03:13:47+00:00,Krkrkrk
1692,2019-11-21 22:08:30+00:00,Qui vole ?
1693,2019-11-21 19:46:19+00:00,"Merci @KFCFrance d'avoir inondé ma voiture, et bien sûr aucun remboursement possible, c'est super "
1694,2019-11-21 18:50:12+00:00,c'est au cocorico ! c'est un fast food un peu comme le made in france à côté du kfc ^^
1695,2019-11-21 17:27:17+00:00,@KFCFrance faites du poulet halal les frère je sais que vous savez qu’on sait que ça va marcher
1696,2019-11-21 14:59:52+00:00,"Le premier fast-food KFC est arrivé à #Madagascar, mais regardez ce que les gens écrivent. Ils volent partout ! @KFCFrance "
1697,2019-11-21 13:46:46+00:00,@Macdonaldsfr @KFCFrance
1698,2019-11-21 12:54:26+00:00,"Putain je vais au @KFCFrance drive de Lezennes, je prends un sceau 7/7 et ces imbéciles ont réussi à oublier les sauces j'ai la haine !!!"
1699,2019-11-21 08:11:54+00:00,"J'ai lancé un appel il y a quelque temps à @BurgerKingFR car actuellement c'est captain tsubasa, mais Dragon ball j'irais tous les jours. Du coup si @McDoFr_Newsroom , ou même @KFCFrance vous nous entendez... "
1700,2019-11-21 06:35:26+00:00,here in France u can't buy anymore at a cash register at McDonald's and KFC americas so late
1701,2019-11-20 21:40:43+00:00,"Sachez @KFCFrance que Walid qui travail chez vous à Pessac dans le 33 il est adorablement gentil et souriant, gardez le svp. Bisou. "
1702,2019-11-20 21:37:56+00:00,we have 4 or 5 of these in every mcdonalds or burger king or kfc in FRANCE whats wrong with americans
1703,2019-11-20 19:11:52+00:00,"comme dans tout les mcdo de france , regarde KFC les paille sont en carton mtn"
1704,2019-11-20 18:13:57+00:00,"Emeric Circala @emericcic in Bercy, Paris, France dissidencescootershop @lafaconnerie - kennytheyap merci young_kfc akiimzou ethan_izzii pierrejobix _sanscoot remi__sf #triggerscooter #ride #paris… https://www.instagram.com/p/B5GMgrio0uk/?igshid=1j4uehzm7z3jt"
1705,2019-11-20 18:04:12+00:00,"J’ai eu un tenders complètement grillé, immangeable que de la chapelure cramée @KFCFrance je suis outrée"
1706,2019-11-20 14:57:57+00:00,kfc pire fast food de france ça bouge pas
1707,2019-11-20 11:53:29+00:00,@McDoFr_Newsroom @BurgerKingFR @KFCFrance C QUOI VOTRE PROBLÈME À SERVIR DU COCA/PEPSI IMBUVABLE AVEC SOIT LE GOÛT D’EAU OU SOIT DE SAVON PUTAIN J’EN AI MAAAAAARRE
1708,2019-11-20 10:09:22+00:00,"Oui mais là, c’est encore plus cher qu’en Europe ! Et puis à ce prix là, je préfèrerais et les touristes préfèreront manger 5 fois un bon tournedos de zébu aux pommes sautées à l’ail avec sa sauce au poivre vert de #Madagascar, ou 3 fois un tournedos rossini , qu’un #KFC ! "
1709,2019-11-20 09:58:28+00:00,"la réalité du touriste qui va à l'étranger et mange du BK, Mcdo et KFC. En Thaïlande vous avez des franchises USA et canadienne (inconu en fr) qui sont hors de prix pour le salaire thaï. c Surtout un marqueur de la volonté de recevoir des touristes et H affaires étrangers"
1710,2019-11-20 07:33:13+00:00,@KFCFrance super votre Restau a Vaulx-en-Velin . Commande à 22h50 on va demande à 23h10 parce que tjrs pas servi 23h15 il ont fait mauvaise manip ma commande a été supprimé . Le manager s’en fout et se barre. On doit réclamer des excuses parce que ça vient pas naturellement.
1711,2019-11-20 02:06:20+00:00,"Hahaha... Bodoh sial Indon ni. Mamat ni anak jati Dungun, Tganu dikatakannya asal dari Medan. Sesungguhnya Indon & bodoh berpisah tiada. #HarimauMalaya #Pawi #Mourinho #Liverpool #Poch #KFC #FAM #Nike #Garuda #Mbappe #France #Nike #ManUtd #RealMadrid #Chelsea"
1712,2019-11-20 00:03:27+00:00,"Un fast food halal en île de france où t’as touuuute les répliques à l’identique des burgers de mcdo,kfc et bk"
1713,2019-11-19 21:17:25+00:00,"@KFCFrance BORDEL, On m’a oublié mon colonel dans ma commande sa race, rapidité 0 et en plus ça zappe des burgers"
1714,2019-11-19 21:02:57+00:00,Énorme la collab avec lv mais on a KFC ici mdr
1715,2019-11-19 19:21:57+00:00, 
1716,2019-11-19 18:27:32+00:00,Heyyyy jviens de penser a un truc... les pailles en carton chez @KFCFrance C’EST DEGUEULASSE!!! Ca change grave le gout de mon oasis!! 
1717,2019-11-19 17:45:58+00:00,"A ce tarif, le romasava local me suffit amplement "
1718,2019-11-19 15:36:50+00:00,Faut arrêter... Quand tu vas au Food court en face ce sont les mêmes prix
1719,2019-11-19 15:19:28+00:00,"Il a fait l'effort de nous implanter une enseigne international, a nous de faire l'effort de devenir élite "
1720,2019-11-19 15:00:46+00:00,"#KFC pas à la portée de toutes les bourses : à #Madagascar, 22 € le bucket qui coûte 14,90 € en France ! Pour l’élite tel que le président de la République quoi ! "
1721,2019-11-19 14:59:33+00:00,Vous voulez faire un partenariat @KFCFrance ?
1722,2019-11-19 14:22:40+00:00,Bonne anniversaire mon gars profite bien !
1723,2019-11-19 12:06:49+00:00,"Comment utiliser la #data plus efficacement pour engager vos clients ? Réponse avec les témoignages de @YouGovFrance et son client @KFCFrance , mais aussi des cinémas @PatheGaumont et de l'entreprise @snips #MarketingDay19 #marketing #digital"
1724,2019-11-19 12:05:31+00:00,façon Ocho Cinco !
1725,2019-11-19 12:02:38+00:00,Mdrr putain trop con je pensais trop que ça servait à mètre les pop corne de poulet dedans
1726,2019-11-19 12:01:37+00:00,on s’en est servis pour mettre vos popcorn de poulet à la con la
1727,2019-11-19 12:00:06+00:00,Grave bande de batard on savait pas qu’il fallait ce les servir nous meme on a jeter les pots à la poubelles ducoup
1728,2019-11-19 11:59:17+00:00,par contre on s’est fait karna deux sundea bande d’enculés
1729,2019-11-19 11:58:24+00:00,Les 2 menus du asse crème dans la gegord bande d’enculer continuer à volé mes sous @KFCFrance
1730,2019-11-19 11:57:11+00:00,ez @KFCFrance merci beaucoup !
1731,2019-11-19 11:52:26+00:00,@KFCFrance embauchez moi comme cm
1732,2019-11-19 10:45:27+00:00,Comment délivrer les bons messages ? @YouGovFrance @KFCFrance @PatheGaumont @snips #MarketingDay19
1733,2019-11-19 08:56:56+00:00,"#VersUnMétier Le #sport, un levier d'insertion vers l'#emploi . Avant les #entretiens les #candidats rencontrent les #recruteurs : @GROUPENICOLLIN @MMH @AXEO_Services @EclipseSurete @computacenterFr @Groupagora_News @ras_interim @KFCFrance @pole_emploi#Hérault #AvecPôleEmploi"
1734,2019-11-19 01:09:18+00:00, happy birthday mon frère !
1735,2019-11-19 00:17:29+00:00,Tower raclette ?? 
1736,2019-11-18 22:17:59+00:00,@mpalysson
1737,2019-11-18 21:06:23+00:00,"La base, enjoy ! "
1738,2019-11-18 20:43:49+00:00,On fête ça comme il se doit ! Let's enjoy this 23rd birthday @KFCFrance @kfc #KFC #HappyBirthday
1739,2019-11-18 20:39:02+00:00,Aujourd’hui Monsieur @SE_Rajoelina a inauguré un KFC à Mada !! A quand Macron qui inaugurera le premier @inandoutburger en France??
1740,2019-11-18 20:26:27+00:00,Dernière fois je sors mon argent pour manger dehors frère comment ça je paye des menus XL pour avoir encore faim après ? @KFCFrance vous avez bien changé en deux ans.
1741,2019-11-18 19:53:49+00:00,@AlexOTime @Quimper_KFC @Ghost_France
1742,2019-11-18 18:30:38+00:00,@Tominours je sais que tu es surbooké hein mais voilà une bonne nouvelle
1743,2019-11-18 17:37:38+00:00,
1744,2019-11-18 17:35:22+00:00,Avec le tenders ou les hot wings que tu mange avec tout le fromage qui fond dans ta bouche et tout laaa... popopoooo c'est bon ! Dans 1 semaine kfc rachète tous les mcdo de france grâce à moi...
1745,2019-11-18 17:33:00+00:00,Alors là
1746,2019-11-18 17:32:29+00:00,Vous faîtes des raclettes à kfc ? Mais non ? 
1747,2019-11-18 16:23:25+00:00,@ubereats_fr @KFCFrance de #saintdenis à fait une erreur sur ma commande que jai signalé via l'app la semaine dernière et aucune réponse de votre part. Comment on fait ?
1748,2019-11-18 14:26:21+00:00,Outside North America mintsiny tsara ny KFC genre au Japon il en pas le même menu qu’en France mais c’est bon
1749,2019-11-18 13:15:03+00:00,@KFCFrance comment je fais pour avoir les points fidelité de ma commande KFC si jai commandé sur Uber eat ? 
1750,2019-11-18 11:09:22+00:00,@KFCFrance je vien de Faire tomber mon gobelet et vos employer sont venue nettoyer instantanément et avec le sourire merci (désolé)
1751,2019-11-18 10:35:10+00:00,Bonjour @KFCFrance est ce un jour vous allez enfin prendre la carte chèque déjeuner du groupe #up ? Merci ça devient urgent ! #help @kfc
1752,2019-11-18 00:57:39+00:00,plus jamais je mange chez @KFCFrance c'est vraiment un manque de respect indéniable
1753,2019-11-17 23:10:44+00:00,@KFCFrance sont plus intelligent 
1754,2019-11-17 23:01:54+00:00,Il y’a qu’en France où les resto ils sont pas halal c’est fou il y a aucun KFC halal en France alors qu’il y en a plein en Allemagne 
1755,2019-11-17 18:27:16+00:00,"#cuisine #cooking #food seb_france cofooders @kesteum @restosangers Nuggets façon kfc cuits à l'actifry génius à Bretagne, France https://www.instagram.com/p/B4-gCU5IVzq/?igshid=wijvn674xu01"
1756,2019-11-17 16:51:45+00:00,"At least your honest. Damn that kfc chicken is the worst grade chicken ever in exitence..wouldn’t get it in france or anywhere on the continent, no wonder they cover it in masses of floured seasoning... the bones are almost perferated black. Kfc sucks! Mowgli’s is super."
1757,2019-11-17 16:45:46+00:00,@KFCFrance elles sont originales les toilettes dans votre restaurant #kfc du #futuroscope...
1758,2019-11-17 16:31:10+00:00,J'arriverai jamais à comprendre ce concept. Comment veux tu sevir vite tes clients s'ils doivent voir la carte/reflechir/se decider à la borne de commande (avec la pression du caissier). Pfffff @KFCFrance 
1759,2019-11-17 15:53:08+00:00,Ça manque de staff au @KFCFrance Montigny..... *soupir*
1760,2019-11-17 15:15:02+00:00,"Sinon on a un vrai problème avec Burger King en France: dans les Yvelines on en est à un tous les 10-15 km, comme KFC. La seule chaîne pire c’est Mac Do. Fwewe."
1761,2019-11-17 14:56:39+00:00,@KFCFrance Pq vous livrez pas à Courbevoie bande de gamins
1762,2019-11-17 12:13:00+00:00,@KFCFrance on vous parle répondez la
1763,2019-11-17 08:50:33+00:00,Manger 5 fruits et légumes par jour et voir l'équipe de france sponsorisée par KFC. Ça résume assez bien la situation de ce pays.
1764,2019-11-17 07:26:23+00:00,@KFCFrance Elle remarche quand l’apps ???? Je vais aller manger ailleurs dans ce cas
1765,2019-11-17 00:20:47+00:00,#BigUp aux mecs qui ont sauvé leur @KFCFrance 
1766,2019-11-16 23:57:16+00:00,Y’a des kfc halal en France?
1767,2019-11-16 23:38:09+00:00,nn le kfc c'est pas halal en France
1768,2019-11-16 22:59:57+00:00,"Pour mémoire, voila la place Joachim-du-Bellay (bordée de @mcdonalds_paris, @KFCFrance et autres @pommedepain_fr) et son problème de poubelles, avant que soient récemment installés les modèles à grande contenance [2/4]"
1769,2019-11-16 19:37:56+00:00,Dit @KFCFrance c'est normal de retrouver un morceau de plastique dans mon tower burger ? Je dois m'inquiéter ? 
1770,2019-11-16 19:31:23+00:00,La « speed attitude » chez @KFCFrance c’est « attendre sa commande assis comme un connard pendant 30 ans » 
1771,2019-11-16 18:34:59+00:00,Quand le colonel @KFCFrance débarque
1772,2019-11-16 18:29:01+00:00,Nouvelle recette chez @KFCFrance #Acte53 @berlouzetv
1773,2019-11-16 18:17:19+00:00,"@KFCFrance L’application apps KFC est H.S, c’est normal ??? Vous ne voulez plus récompensez vos fidèles clients ???? Go ailleurs dans ce cas..."
1774,2019-11-16 18:03:54+00:00,J'suis mort @KFCFrance #KFC 
1775,2019-11-16 15:53:52+00:00,Save @KFCFrance #Acte53 #GILETS_JAUNES #giletsjaunes #Paris – at Place d'Italie
1776,2019-11-16 13:44:30+00:00,Le KFC de saint Quentin c'est vraiment le pire de France wsh j'entre y'a un gamin qui se fait égorger dans le fond Il gueule sa grand mère Ils courent partout en fait c'était une école
1777,2019-11-16 11:58:39+00:00, 
1778,2019-11-16 11:57:35+00:00,Je viens de prendre un kfc ... y a absolument rien qui va dans ma commande. @KFCFrance formez vos équipe faites un truc pck clairement j’ai pas ce pourquoi j’ai payé 11 balles
1779,2019-11-16 11:56:23+00:00,Mon ami ils peuvent te faire un kdo .. surtout que tu es artiste
1780,2019-11-16 11:54:38+00:00,Bro...c est pas toi qui va faire ça!
1781,2019-11-16 11:52:27+00:00,"#KFCfrance pourquoi dire que la #MegaBox est une offre nationale, puisque certain restaurant disent ne plus faire l'offre, ex aux Ulis ?"
1782,2019-11-16 11:48:17+00:00,@KFCFrance
1783,2019-11-16 11:38:08+00:00,"Hé @KFCFrance j'ai encore retrouvé des déchets estampillés ""KFC"" trainer sur la route ce mnt (en plus des pistes cyclables), vous comptez faire quelque chose ? "
1784,2019-11-16 09:48:25+00:00,Après faut pas que ça sois un flop comme le kfc de France hein normalement kfc de France devrait être comme celui des states mais bon ceux de France c’est pas bon
1785,2019-11-16 09:32:32+00:00,"Thanks this week go to: CO-OP Concord, Greggs Concord, M&S Washington, KFC Washington, ITT Fitness, Usworth Colliery Nursery &amp; Primary School, Barry &amp; Frances Jackson, Springwell Church, Teal Farm, St. Georges Church. Also thank you to those who donate via our drop off points "
1786,2019-11-16 08:51:03+00:00,@KFCFrance bonjour d'où proviennent vos poulets ?
1787,2019-11-15 21:17:34+00:00,Quand les poulets entendent une pub « KFC SoGood » @KFCFrance 
1788,2019-11-15 18:18:59+00:00,Oui pas de trous présents mais des gravillons le poteau qui dépasse. C'est ni fait ni à faire !
1789,2019-11-15 18:12:24+00:00,Je ne suis pas repasser depuis que j'ai signalé les trous ect ...il ont était rebouchés ? Je reprend le velotaf lundi après une semaine de coupure ;)
1790,2019-11-15 17:40:36+00:00,"Bjr @KFCFrance quelles considérations avec-vous pour l'environnement et les infras cyclables ? Plusieurs de vos déchets à même le sol, des gravillons dans un virage sur une piste cyclable, le poteau en bois. Est-ce normal ? C'était mieux avant !!! @CherbourgEnCot @ArriveBenoit"
1791,2019-11-15 16:04:35+00:00,KFC here in France&gt;
1792,2019-11-14 19:56:34+00:00,I’m going to assume the KFC on the wall at Frances stadium does not stand for Kentucky Fried Chicken #France
1793,2019-11-14 19:41:40+00:00,@KFCFrance a part les laxatif vous mettez quoi dans votre poulet la? un moulet deux jours au toilette wesh
1794,2019-11-14 19:33:46+00:00,Oue parce que vos paille en carton de ses mort là merci
1795,2019-11-14 19:16:01+00:00,@KFCFrance je veux pas dire mais chez mcdo ils ont été plus intelligent que vous !!! 
1796,2019-11-14 18:07:07+00:00,@brunepoirson @Min_Ecologie @Elisabeth_Borne @EmmWargon @ademe @AN_DevDur @gouvernementFR Encore du boulot pr forcer les fast-food à limiter leurs déchets inutiles + les obliger à trier / recycler tous leurs déchets! @McDoFr_Newsroom @mcdonalds_paris @BurgerKingFR @kfc @KFCFrance 
1797,2019-11-14 17:06:22+00:00,"@KFCFrance la #MegaBox n'est pas sur la borne de mon #KFC près de chez moi, même au comptoir ils ne veulent pas me la servir.... #arnaque @kfc vous me livrez 3 #MegaBox ?"
1798,2019-11-14 16:47:10+00:00,Jsavai même pas que en France certain kfc ce revendiquais halal
1799,2019-11-14 14:32:25+00:00,C’est n’importe quoi t’es la tu bois t’a un goût de carton dans la bouche @KFCFrance c’est la même pour vous
1800,2019-11-14 12:48:36+00:00,Les pailles en carton c’est bien quand tu manges en 15 minutes. Après ça commence à s’imbiber et tu finis par aspirer la paille avec la boisson @KFCFrance #KFC
1801,2019-11-14 10:30:52+00:00,on parle pas comme ça à sa meuf voyons 
